address,timeframe,trade_count,wins,losses,wins_usd,losses_usd,volume,profit,win_rate,in_tier,resolved_trades
0x8bc007fdf4f5be91d5551b5f9dc45450f1d712e6,15min,21,10,11,190.21,34.78,206.53,155.43,0.4762,0,21
0x8bc3b31ae64a53d08a305bb7e4c750208060d100,15min,54,18,36,838.36,1429.28,3021.09,-590.93,0.3333,0,54
0x8bc84fc35f5555d5396f433937abb7ed6e4597dc,monthly,21,0,0,0.0,0.0,2204.84,0.0,0.0,0,0
0x8bcba77b8b85ce85f3cb354610d8cba2798fb296,daily,35,18,12,190.27,126.66,304.76,63.61,0.6,0,30
0x8be3a7a947b8ef78bbd2ac92e6684d700f8723aa,daily,13,5,8,52.24,191.2,252.23,-138.96,0.3846,0,13
0x8bf9ae97bce9ab947bc071c08245d03f145b1f3b,daily,26,3,20,12.52,16.37,126.11,-3.84,0.1304,0,23
0x8c03e45093acb5912c5710b6bf5b64e2e44212b2,15min,29,1,28,0.06,43.74,427.91,-43.68,0.0345,0,29
0x8c04535fcf88256f8f98950b5a53610dcbd6d261,15min,186,92,94,235.89,258.59,702.27,-22.7,0.4946,0,186
0x8c05b65abdd1341122e2ff6dc6aa9d325b852fcd,hourly,69,18,51,110.93,86.59,612.3,24.34,0.2609,0,69
0x8c0b024c17831a0dde038547b7e791ae6a0d7aa5,daily,123,96,27,30780.19,4710.25,25891.61,26069.94,0.7805,1,123
0x8c0d5a0ca1609f262e64f5f81b7356367c86b612,daily,21,0,14,0.0,51.89,6094.79,-51.89,0.0,0,14
0x8c0f22234115aa8e8431aaeeb85ee5f2ee491a57,15min,120,84,36,41.64,24.35,40.43,17.3,0.7,1,120
0x8c0f22234115aa8e8431aaeeb85ee5f2ee491a57,hourly,28,11,17,22.4,17.73,29.61,4.67,0.3929,0,28
0x8c104bb4adaa520193fa1b53a42acc98b0f88977,daily,10,2,8,2000.0,99.09,2327.07,1900.91,0.2,0,10
0x8c10f338ef2df6745cc15ee48c0048d3e80ded7d,monthly,15,1,1,6448.58,15.3,13382.88,6433.28,0.5,0,2
0x8c11efef58b6f7086395e862fadc6c6c40b9d67c,15min,32,30,2,58.63,16.53,47.35,42.09,0.9375,1,32
0x8c16a7555158aba96a709967ea873d6e2d384b37,daily,11,4,7,709.5,363.01,926.28,346.49,0.3636,0,11
0x8c1a4fa41cdd17d6d11684935546f1e27d172b32,daily,45,3,42,280.0,1224.74,1554.07,-944.74,0.0667,0,45
0x8c1a7f4e30415861e388314ce26f79373886a387,15min,18,13,5,50.64,13.57,56.09,37.07,0.7222,1,18
0x8c283ddf384f400d21bf85de44a0d1fe2febef30,daily,10,0,10,0.0,5.18,560.53,-5.18,0.0,0,10
0x8c31b19756baf02dd573e1e2f7c6ed962c7f63cb,15min,15,6,9,31.03,12.09,56.32,18.94,0.4,0,15
0x8c347dba66a7d4429253d971b9caa65ee26c540d,15min,20,13,7,1037.7,127.98,1149.08,909.72,0.65,0,20
0x8c41cc3a3dede2108a77704c2d43024c5c1cdc46,15min,36,4,32,48.98,55.33,66.28,-6.35,0.1111,0,36
0x8c573be6f79a6207b895eb726c3cf408db50cf0e,hourly,1920,966,954,648.96,345.78,1737.38,303.18,0.5031,0,1920
0x8c58ca0aa244274d589cbd502167983d4c1de330,daily,18,13,5,1129.93,72.6,772.8,1057.32,0.7222,1,18
0x8c5b68b3814fffb5fadeea649e2400b28efba790,daily,10,6,4,411.01,5.56,675.56,405.46,0.6,0,10
0x8c5b68b3814fffb5fadeea649e2400b28efba790,monthly,36,3,1,85.87,2.81,1942.93,83.06,0.75,1,4
0x8c652e7e24950b0fcc34a6c8c5ee567dce255be7,15min,25,7,18,38.87,23.71,117.96,15.15,0.28,0,25
0x8c6535dceb28fa9bbaca5accad9bf01625d14eec,hourly,154,63,91,314.75,157.02,319.42,157.73,0.4091,0,154
0x8c6796307b9830772f8ff24955b297e1594c44a6,15min,50,32,18,229.42,163.43,287.44,65.99,0.64,0,50
0x8c68a9c0f4c94bf60a636f8d9dd484b997bf219f,daily,11,6,5,85.29,52.04,267.67,33.26,0.5455,0,11
0x8c68faa1fb0be17b498c2853e8f3c6d1a44b02b2,15min,23,11,12,36.42,29.72,55.54,6.7,0.4783,0,23
0x8c6dd9c86a9b58f45c8179a3485c6f8f54a0e40a,15min,361,97,264,1828.34,1435.66,7174.59,392.68,0.2687,0,361
0x8c752a384f10797b9c3227bfdc1ac3716b676122,15min,178,79,99,314.36,208.24,2282.36,106.12,0.4438,0,178
0x8c8179e0e935ece926d6eba98320140eaac88865,monthly,22,1,0,0.59,0.0,516.76,0.59,1.0,1,1
0x8c8cb907c2a04042dc45530b0121d26566f8c7b4,daily,15,9,6,1046.36,766.14,2502.26,280.22,0.6,0,15
0x8c90bff94b638a64c0377cd66f4c5bcba4e46e09,15min,39,13,26,1386.62,1137.53,2143.16,249.09,0.3333,0,39
0x8c9787e959a522acd0d5473124cf9b079039e1a3,15min,17,7,10,205.78,43.92,478.05,161.86,0.4118,0,17
0x8c9cc1f6189283ecf83bf8328c97d8e79f57692b,15min,22,7,15,232.21,62.51,492.2,169.7,0.3182,0,22
0x8ca183b2979d0b591568052d33ecb57e3f05bc72,15min,27,16,11,42.53,29.63,59.8,12.89,0.5926,0,27
0x8ca183b2979d0b591568052d33ecb57e3f05bc72,hourly,36,12,24,53.22,93.19,94.61,-39.97,0.3333,0,36
0x8ca1a321ecbc881435dffad44b31689390a5825f,15min,195,56,139,1770.48,1431.38,9560.83,339.1,0.2872,0,195
0x8cb3e7aeebaacffb612fb63a523064ec82f18523,hourly,12,7,5,12762.0,8.6,10239.4,12753.4,0.5833,0,12
0x8cb4cd50c5cbc231d5df93c097b605fdf116b997,monthly,34,2,0,203.02,0.0,2950.16,203.02,1.0,1,2
0x8cba610a21ba6bc2b16edc3fe134a6c520258618,15min,30,8,22,35.6,11.27,133.15,24.33,0.2667,0,30
0x8cbb33115876bc9648dcb7104c1cd213ccf21af3,daily,16,5,9,31.64,3.56,89.37,28.08,0.3571,0,14
0x8cbfa061b46c16d4d337c6b90c45f6e7e9779eff,daily,13,8,0,199.51,0.0,107.31,199.51,1.0,1,8
0x8cc55cadafee624be1515503b5835e6e7b4166da,15min,12,3,9,43.42,82.1,226.71,-38.68,0.25,0,12
0x8ccab99675f40df2b6a3872569db8d3fd5fa0308,daily,25,13,12,827.85,720.75,3144.32,107.1,0.52,0,25
0x8ccc33eda2bd1ae836b83aaa07362a96c8879918,daily,11,4,7,157.88,3.04,222.92,154.84,0.3636,0,11
0x8ce8dad89a4d8bbea0d1b3016b4859217deb2f9e,daily,167,52,66,215.42,92.71,432.86,122.72,0.4407,0,118
0x8ceeeabc89cb74a6e04fb85b9e8073163d74b39e,daily,10,4,6,9.73,0.84,16.75,8.89,0.4,0,10
0x8cf4440e9c33f740f9b852dd0ac379d557cbf5e5,daily,11,6,1,30.07,0.06,87.02,30.01,0.8571,1,7
0x8cf4d3947aecb1175c2a2de011c14b37fc97f5d6,15min,15,11,4,149.65,1.48,113.82,148.17,0.7333,1,15
0x8cf4d3bd0f849bdd39ce68889259d9a584e65608,monthly,18,0,0,0.0,0.0,2579.97,0.0,0.0,0,0
0x8cf87d2b1b611643e5ddf94df42e5c7b073bfec7,15min,30,11,19,56.17,18.06,136.84,38.1,0.3667,0,30
0x8cf87d2b1b611643e5ddf94df42e5c7b073bfec7,daily,12,2,10,9.36,4.32,55.93,5.04,0.1667,0,12
0x8cfa5f8e9f9650e074bb2fa10e1b3017fc36447c,hourly,13,13,0,857.62,0.0,845.93,857.62,1.0,1,13
0x8d0b2d629b6c8eac37f6397d82f0d4b9dfcac12c,15min,11,5,6,118.19,49.06,123.55,69.13,0.4545,0,11
0x8d191441006b5e569f92023d24cce825cf40bf25,15min,12,7,5,38.4,12.75,79.05,25.65,0.5833,0,12
0x8d191441006b5e569f92023d24cce825cf40bf25,daily,22,8,14,164.6,3.14,515.59,161.46,0.3636,0,22
0x8d191441006b5e569f92023d24cce825cf40bf25,hourly,157,50,107,370.44,302.4,2655.13,68.04,0.3185,0,157
0x8d1d4ef6f63eccb25310b45177cc487fc4e84773,daily,10,3,3,267.31,241.6,921.07,25.71,0.5,0,6
0x8d2a8c1bb2d71e30b7b90498d22e12fc11199b97,15min,32,12,20,44.32,39.79,74.61,4.53,0.375,0,32
0x8d34ae87ee6e9a0460c0041445763cb549622dd4,hourly,25,21,4,350.4,25.2,912.84,325.2,0.84,1,25
0x8d37b7b3f44822d998df2a0b613da45928555b73,15min,28,15,13,405.57,58.3,589.99,347.28,0.5357,0,28
0x8d3ba5d395d519e16d637d76d69b593406e33965,15min,12,11,1,379.7,2.65,304.67,377.05,0.9167,0,12
0x8d3eb8cf3c1ae59c2f133c376c6fa1e2d37b3099,hourly,1163,406,757,1972.73,1417.49,4908.81,555.24,0.3491,0,1163
0x8d655cdd0cca3bd763e8a5b4062605b02366c8ce,monthly,24,0,0,0.0,0.0,2159.84,0.0,0.0,0,0
0x8d70be622cb48143a3e73b7010eae0947caf661d,15min,68,63,5,4310.82,6.19,4100.79,4304.63,0.9265,1,68
0x8d7218e893368c91cb79a7797e021746972b9159,monthly,10,0,0,0.0,0.0,92.16,0.0,0.0,0,0
0x8d746b746f247d9e951b2c09ded29e0918785f6a,hourly,41,5,36,26.0,14.89,279.25,11.11,0.122,0,41
0x8d7585e14c01b45faf50994beecede577e43c09f,daily,25,6,19,15058.34,8525.7,18763.12,6532.63,0.24,0,25
0x8d7e8d021a3699175add69c87cb3a027872032ff,daily,16,2,4,12.03,8.51,160.98,3.53,0.3333,0,6
0x8d7e8d021a3699175add69c87cb3a027872032ff,monthly,37,1,1,11.19,0.19,322.55,11.0,0.5,0,2
0x8d88d51a302d3bfb8fc2f71abdfd5f676cbd1e28,daily,10,5,1,130.96,96.32,894.11,34.64,0.8333,1,6
0x8d88d51a302d3bfb8fc2f71abdfd5f676cbd1e28,monthly,29,0,0,0.0,0.0,1545.03,0.0,0.0,0,0
0x8d8c0416b7721ae375a1c835cca4144fef8f1d62,15min,45,37,8,712.7,136.51,778.89,576.19,0.8222,1,45
0x8d9bea8b320ed35c0eafb3d606a3227a98ae4123,15min,45,26,19,104.48,29.89,88.04,74.59,0.5778,0,45
0x8da4da8f754ec47025e00b9c61ffe73047dc23c8,hourly,66,35,31,209.81,235.8,406.78,-25.99,0.5303,0,66
0x8da78b2b6d9179c3187d9db9a502137dc925f04b,daily,25,8,16,14.66,38.06,57.26,-23.4,0.3333,0,24
0x8daf1a45cb1e4e379a185aed9da41e1597ca0f86,daily,10,1,9,0.8,0.49,493.26,0.31,0.1,0,10
0x8db66b7d73be670c93bc2ae82c9c91c82f6ddfd0,daily,21,0,0,0.0,0.0,17667.55,0.0,0.0,0,0
0x8dc19fbcced7230508ae3feb9f6b571351be7205,daily,10,3,5,2.8,5.25,13.13,-2.45,0.375,0,8
0x8dcac900dec8feb18e6cb9ea5b1ac03f4503b9cc,15min,31,7,24,9.74,9.82,56.67,-0.08,0.2258,0,31
0x8dd4aae5e5f85247b48a80fed379c71a0ff0c1c0,15min,20,7,13,91.85,37.87,378.88,53.98,0.35,0,20
0x8dd52a8a9e11676a88445b6164fd84e27f4eb604,15min,95,47,48,728.32,448.57,3914.83,279.74,0.4947,0,95
0x8dd52a8a9e11676a88445b6164fd84e27f4eb604,hourly,15,4,11,114.92,86.77,581.46,28.15,0.2667,0,15
0x8dda8bae6b3532fd148f467a4c97f7bfc218e0d2,15min,29,17,12,656.46,81.3,632.53,575.16,0.5862,0,29
0x8ddeb7017e1ef2e92e671020ceadc533e56bb1ae,daily,640,200,369,2951.36,1556.82,8506.87,1394.54,0.3515,0,569
0x8ddeb7017e1ef2e92e671020ceadc533e56bb1ae,monthly,36,4,3,20.37,1.82,272.47,18.54,0.5714,0,7
0x8ddff17e9804f83c74f1a4c8043a4bbc37633707,daily,23,6,13,32.58,55.43,96.8,-22.85,0.3158,0,19
0x8ddff17e9804f83c74f1a4c8043a4bbc37633707,hourly,21,11,10,47.32,28.76,84.63,18.56,0.5238,0,21
0x8de0ee3ce923e4ae28b9745a652797eaea8887a0,daily,11,0,0,0.0,0.0,4627.04,0.0,0.0,0,0
0x8de109d4a1ca39cf7dbbd0823ecc6155292b956e,hourly,40,28,12,1892.81,1422.36,10339.61,470.45,0.7,1,40
0x8de52590ce495b1184213a0f67a35a83e622e8bb,15min,44,41,3,870.96,26.73,1605.56,844.23,0.9318,1,44
0x8de94778c0188f72d4c536eb3781dfc63f303171,15min,16,8,8,35.18,2.35,119.67,32.82,0.5,0,16
0x8debecfc71a6d0179a17d12f37a2d8cb00790139,daily,23,4,10,27.9,57.95,492.02,-30.05,0.2857,0,14
0x8df4ab69ae05ccdcd3cc383c2aec796b6f2165c4,15min,12,4,8,127.71,86.95,248.56,40.76,0.3333,0,12
0x8dfb96bee11fb2b6643c853aa154fb68a7dd3a2b,15min,41,14,27,49.81,22.33,266.23,27.48,0.3415,0,41
0x8dff0d649f5164cd5717486700d8e39d5279947c,15min,28,23,5,109.92,20.48,101.04,89.44,0.8214,1,28
0x8e08c8aa9320cf6354e55ededdc71805b25e537b,15min,77,40,37,199.03,50.12,198.03,148.91,0.5195,0,77
0x8e14fca11806c3b0d0d8f717ce64a4df55f134be,15min,38,14,24,105.8,39.41,155.07,66.39,0.3684,0,38
0x8e19b093090418a034870d385d8a60dfb0e08c17,15min,161,73,88,814.53,218.22,1586.35,596.31,0.4534,0,161
0x8e19b093090418a034870d385d8a60dfb0e08c17,hourly,41,24,17,210.74,26.01,251.65,184.73,0.5854,0,41
0x8e1b56d487c3aac5bc268cd9617aa86a7130f002,hourly,10,5,5,153.46,9.92,126.8,143.54,0.5,0,10
0x8e1cc8872dd7629ba75ab0f92aa9eba2d3cbcf5d,monthly,22,0,0,0.0,0.0,27.88,0.0,0.0,0,0
0x8e34ea0d66bb9ebd75290a13209838db8ad54480,daily,21,6,15,61.46,33.86,59.06,27.6,0.2857,0,21
0x8e371e2a8a433d9b705cc3c6e962fd1edd9bdeb2,monthly,11,0,0,0.0,0.0,1882.39,0.0,0.0,0,0
0x8e3d6134df4922a28cdbf58c2a6d6f19b3174f7a,15min,466,264,202,4416.45,1320.53,4334.43,3095.92,0.5665,0,466
0x8e3ff6a40f8c0273b830be61e30eab44d204131c,daily,14,0,0,0.0,0.0,990.0,0.0,0.0,0,0
0x8e449d8f85c57ccd0b2870ce597aa277045fa6be,hourly,54,24,30,902.56,1158.14,2037.28,-255.59,0.4444,0,54
0x8e44a9723b348b448d7dd230d02aa33bf4b694fa,daily,17,1,16,2546.68,14.96,5027.47,2531.72,0.0588,0,17
0x8e4ab9d00d1d91777eead976b9b194e0951b2ba2,15min,20,20,0,272.41,0.0,268.48,272.41,1.0,1,20
0x8e5147250e31f1f49b1f49bda985f2f9df1e92bb,daily,36,6,28,538.8,1044.99,1874.29,-506.19,0.1765,0,34
0x8e654191e38f92ba0c2cfbd9e27d924f44809b73,15min,36,20,16,35.54,18.07,47.03,17.47,0.5556,0,36
0x8e65be3cf0933dfeffbc419067387e23d924e8a4,hourly,20,16,4,225.12,9.69,122.65,215.43,0.8,1,20
0x8e79b9fd33ccbadc5cbfc767f92b36c986a5c75a,15min,11,4,7,20.34,12.83,23.58,7.51,0.3636,0,11
0x8e8051c4263326258e1ff6d398a759a5922a32dc,15min,10,3,7,4.73,11.77,95.42,-7.04,0.3,0,10
0x8e8051c4263326258e1ff6d398a759a5922a32dc,daily,29,6,22,24.49,36.54,177.78,-12.05,0.2143,0,28
0x8e8c77ba2162b4a01cd37a7670de16b7175ec206,daily,12,2,10,158.74,56.48,894.17,102.26,0.1667,0,12
0x8e942c01632bce3b32096a79364fcdfc5aea2c3f,monthly,15,0,0,0.0,0.0,209.45,0.0,0.0,0,0
0x8e996655d7ab4f235b2d7e495cc67a1bbf86a10c,15min,25,11,14,74.25,77.86,118.12,-3.61,0.44,0,25
0x8e9cd5ec7a26d602b63b4bc4c193febb83c8ed64,15min,1714,836,878,9869.26,4326.35,9980.58,5542.91,0.4877,0,1714
0x8e9d624d2409141b7529056e83c3afe97f2e1c47,monthly,29,28,0,1293.44,0.0,1285.85,1293.44,1.0,1,28
0x8ea6be37306797b0b273f2d57848e85dc349a7ee,daily,12,5,5,43.32,2.02,57.42,41.3,0.5,0,10
0x8eb1b64f8db4ad18c8eb462be554016aa4c07216,hourly,32,13,19,85.65,94.72,281.33,-9.07,0.4062,0,32
0x8ebfdc251c6c378d4a3a54a8f15cebfa4b9183ce,daily,12,0,12,0.0,86.11,19031.15,-86.11,0.0,0,12
0x8ebfdc251c6c378d4a3a54a8f15cebfa4b9183ce,monthly,12,1,9,5.0,9.97,2034.32,-4.97,0.1,0,10
0x8ec350b23ec62bb872c77e9d0e7c73e5dad7ae3e,hourly,27,20,7,509.63,90.98,567.92,418.65,0.7407,1,27
0x8ed37ee412aae3bc2725c5b8140c23cdc9c04240,15min,21,9,12,53.15,12.94,59.12,40.21,0.4286,0,21
0x8eeb32621ee4eee30e191c740641935acbd7cf31,15min,38,10,28,2.96,5.41,13.39,-2.45,0.2632,0,38
0x8eed3c53acec884436c2fa474cfe295b684ce60b,daily,27,6,21,29.5,91.26,297.39,-61.75,0.2222,0,27
0x8efc884a7d3c458dc1e8fe47510944d2802b478f,15min,23,5,18,144.52,482.56,1028.18,-338.03,0.2174,0,23
0x8f0247a94f4d3853a97061ccac5097ae96b5baad,15min,70,66,4,1283.28,130.02,1289.26,1153.26,0.9429,1,70
0x8f0247a94f4d3853a97061ccac5097ae96b5baad,hourly,60,51,9,256.11,178.94,280.86,77.17,0.85,1,60
0x8f02f76bb8dea53e324e88f625c288c3000dfd67,hourly,92,47,45,351.63,273.75,520.54,77.88,0.5109,0,92
0x8f0378d4652a243b8a755a08c11b6681a785a4ec,monthly,15,15,0,11201.73,0.0,11038.9,11201.73,1.0,1,15
0x8f13db915cca106e6330e8a39996c0a875d8daae,daily,47,26,21,742.22,672.88,1544.42,69.34,0.5532,0,47
0x8f14e0b966a461840dbe042d42993009cfcb1e77,15min,44,19,25,171.2,473.99,558.46,-302.79,0.4318,0,44
0x8f19df5088b81721175218d225443ec28e55b0ca,daily,25,21,4,43848.48,0.14,43889.11,43848.34,0.84,1,25
0x8f2028362f1f10e1e461b24439be3275e58c202d,daily,11,1,4,8.96,52.69,115.83,-43.73,0.2,0,5
0x8f37bd0079b6a6194e2554846e08f2a233079223,15min,42,21,21,34.19,4.24,243.97,29.94,0.5,0,42
0x8f3fcb1203d813506da66fdf5286ebf09e6c38f3,daily,15,1,14,2.07,28.0,29.99,-25.93,0.0667,0,15
0x8f4015625fa8ac96b29bd20c5000ba8b535e600d,15min,125,49,76,767.01,398.68,1957.1,368.32,0.392,0,125
0x8f4015625fa8ac96b29bd20c5000ba8b535e600d,hourly,156,28,128,122.7,155.44,367.09,-32.75,0.1795,0,156
0x8f41129e43ebfbfe6075d0804f3b2bb763b3260e,daily,10,0,0,0.0,0.0,3349.24,0.0,0.0,0,0
0x8f433cc33add9522867e3a7b31179dc518ecb022,hourly,42,23,19,485.66,293.23,645.58,192.44,0.5476,0,42
0x8f549efebf41b9ead48e5e8eb725de406c20e9e9,monthly,21,0,5,0.0,117.04,2205.93,-117.04,0.0,0,5
0x8f59ae49b785562230c11a607c7f1238eba886e9,15min,191,106,85,616.93,379.7,1216.03,237.24,0.555,0,191
0x8f5df1efb0fbf2d384546a4455f55f08d00c174f,hourly,14,5,9,104.98,184.97,289.95,-79.99,0.3571,0,14
0x8f5e4dfa0c30d97c21db547083ac7623b772260c,15min,11,1,10,101.01,179.74,278.89,-78.73,0.0909,0,11
0x8f6374ed0664aff21bf53381bcf273345a10ca39,hourly,31,14,17,19.32,9.86,36.26,9.45,0.4516,0,31
0x8f6b8ebc8cd30962ba5a2e6b4af880583339010c,daily,16,2,14,3.36,10.89,14.32,-7.54,0.125,0,16
0x8f79f467eddcb1a412c79a598d2cae8656ee2351,15min,27,21,6,79.4,25.29,105.94,54.11,0.7778,1,27
0x8f7b1165facfb37623c4ac26554c49c2d6de479e,15min,34,8,26,28.95,41.86,139.02,-12.91,0.2353,0,34
0x8f80e8c2a414f5acc0231f5b934045ab4e85b302,daily,12,0,11,0.0,5.03,37.83,-5.03,0.0,0,11
0x8f813d3a543cc9381ed24a267966217109585410,daily,16,16,0,836.85,0.0,831.72,836.85,1.0,1,16
0x8f89183f2dbf82f9c22c51aae5de4aa263550207,daily,19,4,15,876.72,106.27,1913.42,770.45,0.2105,0,19
0x8f8d567aaa6a4d78bcf0d461bf96f2d85b5e1a96,daily,19,7,3,60.65,13.03,96.62,47.63,0.7,1,10
0x8f939ac96a56f1a02dfc54fbf734082881aabffa,daily,69,35,34,1925.16,1219.12,5182.01,706.03,0.5072,0,69
0x8f9599a3ce7979fef4423dea6f2f20e2d0878e86,15min,133,35,98,126.91,78.97,443.57,47.94,0.2632,0,133
0x8fa4812f3be342454ecce3e29684690612bf646d,hourly,16,9,7,251.44,149.47,338.43,101.97,0.5625,0,16
0x8fb2ed2b7d51762d41b427bde33efa7173277d04,15min,22,4,18,23.25,12.34,155.34,10.91,0.1818,0,22
0x8fb4cc73f87bf2bc42d4fc3c23d8084685f15c6c,daily,22,11,11,2885.75,668.17,9965.55,2217.58,0.5,0,22
0x8fc296f473a378035087cf026b3268dbbea8a7ef,15min,87,80,7,12968.02,11.66,12910.67,12956.36,0.9195,1,87
0x8fc296f473a378035087cf026b3268dbbea8a7ef,daily,19,14,5,1050.91,199.36,1164.2,851.55,0.7368,1,19
0x8fc296f473a378035087cf026b3268dbbea8a7ef,hourly,73,70,3,5458.11,59.0,5395.74,5399.11,0.9589,1,73
0x8fc86240d8b203c4278923bf86f513026823ab62,monthly,13,0,0,0.0,0.0,122.85,0.0,0.0,0,0
0x8fcd869fc025439f5e4a7d158f47d41c29dc8f71,daily,14,0,0,0.0,0.0,44.71,0.0,0.0,0,0
0x8fcd8ffa95b563e146cdc822647020f434b78116,15min,23,6,17,8.83,8.33,22.98,0.5,0.2609,0,23
0x8fe80cebfb4ceddcd1dc1acc272c7ee28865d748,hourly,28,13,15,200.22,191.43,328.89,8.79,0.4643,0,28
0x8fe87f8cfff3a80e95f98c645dbda5c0a4aefc24,daily,39,39,0,3702.22,0.0,3702.22,3702.22,1.0,1,39
0x8fe8e993c4c666cc53721a301194797b5859400e,15min,12,7,5,81.98,13.33,1380.61,68.65,0.5833,0,12
0x8febf9708a653227b2722897bbfc124968fc3f54,daily,10,3,5,229.15,191.83,880.22,37.32,0.375,0,8
0x8fee2ae94525a50b4acaca66231f89056d244b32,hourly,15,4,11,116.81,530.68,1931.1,-413.87,0.2667,0,15
0x8fef85b4d7250fb098ed60ce8d9535cbd23513ce,15min,28,6,22,28.69,5.97,134.53,22.73,0.2143,0,28
0x8ff04326388b1c024c45d7a7ffdd12cdedd0a0ed,daily,12,12,0,296.3,0.0,296.3,296.3,1.0,1,12
0x8ff300e87119929f54c7820b9b2b49006f3f1aa9,daily,36,0,10,0.0,1123.5,7024.02,-1123.5,0.0,0,10
0x8ff4fe30406a3abb2de5829883ac20e5e0d30d50,15min,28,11,17,69.27,51.62,128.35,17.66,0.3929,0,28
0x900384673786a6c5adb2e141f84d962c962a1112,15min,16,7,9,44.39,13.75,35.52,30.64,0.4375,0,16
0x900704a549f08de9be68a6b0731a2aad970cab81,15min,33,16,17,113.37,55.23,372.99,58.14,0.4848,0,33
0x9008dd3255a5d6e3a4f8967685d4298cc58a0e18,15min,49,10,39,107.25,25.56,275.3,81.7,0.2041,0,49
0x9008dd3255a5d6e3a4f8967685d4298cc58a0e18,hourly,32,5,27,51.75,26.85,231.26,24.9,0.1562,0,32
0x900b822a1537d5ab6b6c101abaa9d4d70a8dafe1,15min,22,8,14,64.24,48.88,216.0,15.36,0.3636,0,22
0x900b822a1537d5ab6b6c101abaa9d4d70a8dafe1,daily,70,30,40,576.54,324.46,1134.07,252.08,0.4286,0,70
0x900c1a54ee7d7ec0ff734a596391b3c38c315c0b,15min,15,8,7,73.68,76.71,113.28,-3.03,0.5333,0,15
0x900e8c9ccddb12f3119b2a5e0b810e846117fd83,15min,32,25,7,445.85,76.83,430.72,369.02,0.7812,1,32
0x900efdcf99590b5aae49cee5bb018e1f2205988f,15min,11,5,6,44.2,27.79,92.75,16.41,0.4545,0,11
0x901aec3d6e617ce824a6ec6a0c46efae37b82ae5,15min,56,27,29,68.32,65.36,137.45,2.96,0.4821,0,56
0x902563403c9fa2da198f79591b78423825d1d481,15min,10,4,6,91.5,35.9,119.48,55.6,0.4,0,10
0x90276e9f23c387540c2f93ca27e58a576104b562,15min,37,14,23,348.99,94.3,778.45,254.69,0.3784,0,37
0x90415dd9cba2266ee4aeb9822846aaac15b391ca,15min,44,9,35,3.27,5.52,6.4,-2.25,0.2045,0,44
0x904e65c73bf433bdc301e1705b831716e827ffb6,15min,35,21,14,130.1,10.34,292.16,119.76,0.6,0,35
0x9050c69f5cdfeeda0f057d26994cf8a69bce0a7a,daily,175,170,5,44.1,0.21,216.87,43.88,0.9714,1,175
0x9055a9e36aa73274e3a92dc2dbb081bb4d9e756a,daily,23,15,8,17403.01,148.31,18090.71,17254.7,0.6522,1,23
0x90582c4fcb9ccb34115a17c0fa391750f2f7c133,daily,12,0,7,0.0,35.85,180.99,-35.85,0.0,0,7
0x90641ff83bc694d01c14050d4e284e1dd07318f5,15min,48,16,32,321.93,940.56,1668.11,-618.63,0.3333,0,48
0x906c45a9ac72b368fe10f415d10f5b13752ebd77,15min,435,227,208,1252.57,630.52,2445.58,622.04,0.5218,0,435
0x906fd5683ec51f215164f55b06bbee2b0f1288b4,daily,137,77,60,45327.87,26382.98,134781.99,18944.89,0.562,0,137
0x908371c69d9e484dcfc430ededf87207f36da1da,15min,54,25,29,309.92,266.6,656.98,43.32,0.463,0,54
0x908aad3bfbd70410e73f1db6a3e46c2a917cad16,15min,101,56,45,527.44,125.97,548.91,401.47,0.5545,0,101
0x908aad3bfbd70410e73f1db6a3e46c2a917cad16,daily,39,23,16,1831.77,338.54,1520.92,1493.23,0.5897,0,39
0x908c64ed406d804d076cf94a9d0c720deaeb3efc,15min,25,20,5,300.22,73.42,318.19,226.8,0.8,1,25
0x9094c89f2567315d37e9fc78ac71722fbe2ddcab,15min,40,17,23,68.81,34.84,78.14,33.97,0.425,0,40
0x9094c89f2567315d37e9fc78ac71722fbe2ddcab,daily,59,9,25,45.11,53.1,128.75,-7.99,0.2647,0,34
0x9094c89f2567315d37e9fc78ac71722fbe2ddcab,hourly,20,16,4,67.24,7.15,52.94,60.09,0.8,1,20
0x9094c89f2567315d37e9fc78ac71722fbe2ddcab,monthly,28,1,0,5.03,0.0,119.97,5.03,1.0,1,1
0x90a50adc202d068ea74d3dbd9c23fcd300219dcc,daily,27,2,25,15.59,1413.07,1723.66,-1397.48,0.0741,0,27
0x90b50834089417e20eee9a19f8440abcbc83ad4a,daily,19,6,13,448.83,4.32,1681.57,444.51,0.3158,0,19
0x90ba2e712cdb5d167f22ef2053333ff1437463f3,daily,43,0,43,0.0,2204.37,14837.24,-2204.37,0.0,0,43
0x90bb940fd1b6953cd38067d868fcb0e8817f531f,monthly,35,0,0,0.0,0.0,14.78,0.0,0.0,0,0
0x90c23cb846d4c78b59096bae855161d92ea28c24,daily,124,24,100,2783.55,4862.57,8593.62,-2079.01,0.1935,0,124
0x90ca343720f7bbfffaed704daf9697e20df63322,15min,57,22,35,255.4,210.55,873.67,44.85,0.386,0,57
0x90d1f174263a54c5ccc546c021bb85c3be9cf62a,monthly,138,0,35,0.0,1214.24,5226.29,-1214.24,0.0,0,35
0x90d446a350ae0ba2a2e1b62a303983858c43f911,15min,152,86,66,659.82,445.64,931.37,214.18,0.5658,0,152
